,IMDB ID,MPAA,genres,in release,movie name,opening,release date,running time,widest release
1266,tt5322012,PG-13,"Drama
    
        Fantasy
    
        Horror
    
        Mystery
    
        Thriller",171,Wish Upon,5467084,"Jul 14, 2017
            -
            Oct 12, 2017",1.5,2250
1267,tt5247022,R,"Comedy
    
        Drama
    
        Romance",369,Paterson,69335,"Dec 28, 2016
            -
            Apr 13, 2017",1.97,70
1268,tt0106582,R,"Action
    
        Adventure
    
        Thriller",218,Cliffhanger,16176967,"May 28, 1993",1.88,2431
1269,tt0110367,PG,"Drama
    
        Family
    
        Romance",376,Little Women,2411247,"Dec 21, 1994 (Dec 25, 1994)",1.92,1579
1270,tt1741273,PG-13,"Crime
    
        Drama
    
        Mystery
    
        Thriller",408,Secret in Their Eyes,6652996,"Nov 20, 2015
            -
            Jan 14, 2016",1.85,2392
1271,tt4624424,PG,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy",465,Storks,21311407,"Sep 23, 2016
            -
            Jan 12, 2017",1.45,3922
1272,tt5273624,PG-13,"Adventure
    
        Comedy
    
        Family
    
        Fantasy",332,Journey to the West: The Demons Strike Back,463883,"Feb 3, 2017
            -
            Mar 9, 2017",1.8199999999999998,67
1273,tt5816682,PG-13,"Biography
    
        Drama
    
        History",466,Victoria & Abdul,158845,"Sep 22, 2017 (Oct 6, 2017)
            -
            Jan 4, 2018",1.85,1060
1274,tt0417001,PG-13,"Comedy
    
        Romance",156,Must Love Dogs,12855321,"Jul 29, 2005
            -
            Oct 30, 2005",1.63,2505
1275,tt1389072,R,"Drama
    
        Sci-Fi",375,Downsizing,4954287,"Dec 22, 2017
            -
            Feb 1, 2018",2.25,2668
1276,tt5215952,N/A,"Horror
    
        Mystery
    
        Thriller",226,The Wailing,77892,"May 20, 2016
            -
            Sep 29, 2016",2.6,35
1277,tt4217392,N/A,"Action
    
        Adventure
    
        Comedy
    
        Family
    
        Fantasy
    
        Mystery",339,Kung Fu Yoga,111979,"Jan 27, 2017
            -
            Feb 23, 2017",1.78,27
1278,tt3878978,N/A,"Drama
    
        Mystery
    
        Thriller",119,Reparation,2649,"Sep 4, 2016
            -
            Oct 6, 2016",1.75,4
1279,tt0337930,R,"Action
    
        Comedy
    
        Crime
    
        Drama",134,Nicotina,446768,"Aug 20, 2004
            -
            Oct 7, 2004",1.55,96
1280,tt3222852,PG-13,"Biography
    
        Crime
    
        Drama",473,Victor,38594,"Sep 15, 2016
            -
            Mar 30, 2017",1.75,12
1281,tt0367594,PG,"Adventure
    
        Comedy
    
        Family
    
        Fantasy
    
        Musical",175,Charlie and the Chocolate Factory,56178450,"Jul 15, 2005
            -
            Dec 8, 2005",1.92,3790
1282,tt4116284,PG,"Action
    
        Animation
    
        Comedy
    
        Family",325,The Lego Batman Movie,53003468,"Feb 10, 2017
            -
            Jun 8, 2017",1.73,4088
1283,tt2361317,R,"Action
    
        Crime
    
        Drama
    
        Thriller",372,Live by Night,33336,"Dec 25, 2016 (Jan 13, 2017)
            -
            Mar 9, 2017",2.15,2822
1284,tt3401882,R,Comedy,318,Fist Fight,12201873,"Feb 17, 2017
            -
            Apr 13, 2017",1.52,3185
1285,tt3068194,PG,"Comedy
    
        Drama
    
        Romance",233,Love & Friendship,133513,"May 13, 2016 (Jun 3, 2016)
            -
            Sep 22, 2016",1.5,826
1286,tt3831344,N/A,"Drama
    
        Romance
    
        Sci-Fi",150,Amelia 2.0,7836,"Aug 4, 2017
            -
            Aug 10, 2017",1.48,1
1287,tt5195412,R,Drama,227,Wakefield,11299,"May 19, 2017
            -
            Jul 20, 2017",1.77,30
1288,tt4239726,N/A,"Adventure
    
        Drama
    
        Romance",472,Tanna,5711,"Sep 16, 2016
            -
            Feb 5, 2017",1.73,10
1289,tt0109813,PG,"Comedy
    
        Family
    
        Fantasy",219,The Flintstones,29688730,"May 27, 1994",1.52,2594
1290,tt0300051,PG-13,"Comedy
    
        Drama
    
        Romance",281,Jersey Girl,8300000,"Mar 26, 2004
            -
            Jul 1, 2004",1.7,1821
1291,tt2869728,PG-13,"Action
    
        Comedy
    
        Crime",352,Ride Along 2,35243095,"Jan 15, 2016
            -
            Jun 16, 2016",1.7,3192
1292,tt3702704,N/A,Comedy,247,Bourek,2692,"Apr 29, 2016
            -
            May 5, 2016",1.5,1
1293,tt0331952,R,"Drama
    
        Mystery
    
        Thriller",183,The Clearing,472781,"Jul 2, 2004
            -
            Oct 10, 2004",1.58,449
1294,tt0373926,PG-13,"Crime
    
        Mystery
    
        Thriller",254,The Interpreter,22822455,"Apr 22, 2005
            -
            Jul 28, 2005",2.13,2814
1295,tt3569230,R,"Biography
    
        Crime
    
        Drama
    
        Thriller",408,Legend,86836,"Nov 20, 2015
            -
            Jan 7, 2016",2.2,107
1296,tt0350258,PG-13,"Biography
    
        Drama
    
        Music",429,Ray,20039730,"Oct 29, 2004
            -
            Mar 17, 2005",2.5300000000000002,2474
1297,tt0399901,R,Drama,98,Woman Thou Art Loosed,2500000,"Oct 1, 2004
            -
            Nov 21, 2004",1.5699999999999998,521
1298,tt2316204,R,"Horror
    
        Sci-Fi
    
        Thriller",227,Alien: Covenant,36160621,"May 19, 2017
            -
            Aug 31, 2017",2.03,3772
1299,tt0386140,PG,"Action
    
        Adventure
    
        Romance
    
        Thriller
    
        Western",430,The Legend of Zorro,16328506,"Oct 28, 2005
            -
            Jan 2, 2006",2.15,3520
1300,tt2582782,R,"Action
    
        Crime
    
        Drama
    
        Thriller
    
        Western",147,Hell or High Water,621329,"Aug 12, 2016 (Aug 26, 2016)
            -
            Nov 17, 2016",1.7,1505
1301,tt5991206,PG,"Comedy
    
        Romance",234,The Wedding Plan,31658,"May 12, 2017
            -
            Aug 10, 2017",1.83,123
1302,tt4623812,N/A,Drama,381,The Wasted Times,95514,"Dec 16, 2016
            -
            Jan 16, 2017",2.08,20
1303,tt5731132,N/A,"Adventure
    
        Animation
    
        Drama
    
        Family
    
        Fantasy
    
        Sci-Fi",115,Napping Princess,10865,"Sep 8, 2017
            -
            Oct 5, 2017",1.85,22
1304,tt3410834,PG-13,"Action
    
        Adventure
    
        Mystery
    
        Sci-Fi
    
        Thriller",289,Allegiant,29027348,"Mar 18, 2016
            -
            Jun 2, 2016",N/A,3740
1305,tt3731562,PG-13,"Action
    
        Adventure
    
        Fantasy
    
        Sci-Fi",297,Kong: Skull Island,61025472,"Mar 10, 2017
            -
            Jun 15, 2017",1.97,3846
1306,tt0377107,PG-13,"Drama
    
        Mystery",112,Proof,193840,"Sep 16, 2005
            -
            Nov 24, 2005",1.67,517
1307,tt1666185,R,"Biography
    
        Drama
    
        Music",199,All Eyez on Me,26435354,"Jun 16, 2017
            -
            Aug 3, 2017",2.32,2471
1308,tt0040338,N/A,"Drama
    
        Mystery
    
        Thriller",224,The Fallen Idol,12136,"May 27, 2016
            -
            Nov 24, 2016",1.58,4
1309,tt3244466,N/A,Documentary,682,Love Thy Nature,N/A,"Feb 19, 2015
            -
            May 16, 2016",1.27,17
1310,tt6333056,R,"Documentary
    
        War",178,City of Ghosts,13601,"Jul 7, 2017
            -
            Sep 7, 2017",1.53,18
1311,tt0356150,R,Comedy,316,EuroTrip,6711384,"Feb 20, 2004
            -
            Apr 1, 2004",1.53,2544
1312,tt5308322,PG-13,"Horror
    
        Mystery
    
        Thriller",84,Happy Death Day,26039025,"Oct 13, 2017
            -
            Dec 14, 2017",1.6,3535
1313,tt4871980,R,"Comedy
    
        Romance",296,The Perfect Match,4294232,"Mar 11, 2016
            -
            Apr 28, 2016",1.6,925
1314,tt5770620,R,"Comedy
    
        Drama
    
        Romance",241,The Lovers,66286,"May 5, 2017
            -
            Jul 16, 2017",1.62,443
1315,tt5971724,N/A,Documentary,497,SEED: The Untold Story,N/A,"Aug 22, 2016",1.5699999999999998,35
1316,tt5785170,N/A,"Comedy
    
        Drama",143,Toilet: A Love Story,678436,"Aug 11, 2017
            -
            Sep 7, 2017",2.58,178
1317,tt0338751,PG-13,"Biography
    
        Drama",380,The Aviator,858021,"Dec 17, 2004 (Dec 25, 2004)
            -
            Jun 2, 2005",2.83,2530
1318,tt3774114,R,"Biography
    
        Crime
    
        Drama
    
        Thriller",112,Snowden,8000058,"Sep 16, 2016
            -
            Nov 17, 2016",2.23,2443
1319,tt2531334,R,"Horror
    
        Mystery
    
        Thriller",62,Keep Watching,N/A,"Oct 31, 2017
            -
            Oct 31, 2017",1.48,805
1320,tt5325452,PG-13,"Comedy
    
        Drama
    
        Horror",77,Tyler Perry's Boo! A Madea Halloween,28501448,"Oct 21, 2016
            -
            Dec 22, 2016",1.72,2299
1321,tt5537228,PG-13,"Comedy
    
        Romance",318,Everybody Loves Somebody,924201,"Feb 17, 2017
            -
            Mar 23, 2017",1.7,333
1322,tt4559006,N/A,"Drama
    
        Music
    
        Musical
    
        Romance",70,Ae Dil Hai Mushkil,2190042,"Oct 28, 2016
            -
            Nov 24, 2016",2.63,302
1323,tt6193424,N/A,"Comedy
    
        Drama",143,The Trip to Spain,40875,"Aug 11, 2017
            -
            Oct 26, 2017",1.8,140
1324,tt1895587,R,"Biography
    
        Crime
    
        Drama",422,Spotlight,295009,"Nov 6, 2015 (Nov 25, 2015)
            -
            May 5, 2016",2.15,1227
1325,tt4682786,PG-13,"Drama
    
        Romance",381,Collateral Beauty,7102085,"Dec 16, 2016
            -
            Feb 9, 2017",1.62,3028
1326,tt5251328,N/A,"Action
    
        Adventure
    
        Animation
    
        Fantasy",356,One Piece Film: Gold,50241,"Jan 10, 2017
            -
            Jan 19, 2017",N/A,372
1327,tt0370263,PG-13,"Action
    
        Adventure
    
        Horror
    
        Sci-Fi
    
        Thriller",147,Alien vs. Predator,38291056,"Aug 13, 2004
            -
            Dec 2, 2004",1.6800000000000002,3401
1328,tt4669186,R,"Comedy
    
        Documentary",84,What Now?,11767210,"Oct 14, 2016
            -
            Dec 15, 2016",1.6,2567
1329,tt0335245,R,"Comedy
    
        Crime
    
        Thriller",281,The Ladykillers,12634563,"Mar 26, 2004
            -
            Jul 15, 2004",1.73,1589
1330,tt2452042,G,"Animation
    
        Comedy
    
        Family",422,The Peanuts Movie,44213073,"Nov 6, 2015
            -
            Mar 31, 2016",1.47,3902
1331,tt2119532,R,"Biography
    
        Drama
    
        History
    
        War",423,Hacksaw Ridge,15190758,"Nov 4, 2016
            -
            Mar 9, 2017",2.32,2971
1332,tt3721936,R,"Adventure
    
        Drama
    
        Romance",98,American Honey,71203,"Sep 30, 2016
            -
            Dec 8, 2016",2.7199999999999998,135
1333,tt5311514,PG,"Animation
    
        Drama
    
        Fantasy
    
        Romance",269,Your Name.,1813781,"Apr 7, 2017
            -
            Jul 27, 2017",1.77,311
1334,tt4633036,N/A,Documentary,130,Generation Found,N/A,"Aug 29, 2016
            -
            Dec 8, 2016",1.42,22
1335,tt2331100,N/A,Documentary,508,Walk With Me,9932,"Aug 11, 2017",1.5699999999999998,61
1336,tt0079944,N/A,"Drama
    
        Sci-Fi",241,Stalker,20540,"May 5, 2017
            -
            Sep 4, 2017",2.7,6
1337,tt5222918,N/A,"Comedy
    
        Drama",396,The Other Side of Hope,15495,"Dec 1, 2017
            -
            Feb 15, 2018",1.67,11
1338,tt0810819,R,"Biography
    
        Drama
    
        Romance",401,The Danish Girl,187318,"Nov 27, 2015 (Jan 22, 2016)
            -
            Mar 17, 2016",1.98,794
1339,tt0246578,R,"Drama
    
        Mystery
    
        Sci-Fi
    
        Thriller",213,Donnie Darko,24728,"Jun 2, 2004
            -
            Oct 14, 2004",1.88,22
1340,tt0422528,N/A,"Comedy
    
        Documentary
    
        Music",416,Sarah Silverman: Jesus Is Magic,128000,"Nov 11, 2005
            -
            Mar 23, 2006",1.2,57
1341,tt3799694,R,"Action
    
        Comedy
    
        Crime
    
        Mystery
    
        Thriller",226,The Nice Guys,11203270,"May 20, 2016
            -
            Aug 4, 2016",1.9300000000000002,2865
1342,tt2217859,R,Drama,268,Louder Than Bombs,24259,"Apr 8, 2016
            -
            Jun 2, 2016",1.8199999999999998,40
1343,tt4429194,PG,"Comedy
    
        Drama
    
        Romance",234,Paris Can Wait,98850,"May 12, 2017
            -
            Sep 28, 2017",1.53,447
1344,tt6411322,N/A,Musical,50,Irving Berlin's Holiday Inn The Broadway Musical,N/A,"Nov 16, 2017
            -
            Nov 16, 2017",2.13,395
1345,tt0338013,R,"Drama
    
        Romance
    
        Sci-Fi",288,Eternal Sunshine of the Spotless Mind,8175198,"Mar 19, 2004
            -
            Jul 29, 2004",1.8,1357
1346,tt0363282,PG,"Comedy
    
        Crime
    
        Family
    
        Romance",239,New York Minute,5962106,"May 7, 2004
            -
            Jul 1, 2004",1.52,3006
1347,tt4104354,PG-13,"Action
    
        Drama
    
        Thriller",345,Caged No More,69372,"Jan 22, 2016
            -
            Feb 11, 2016",1.65,116
1348,tt0054130,N/A,Drama,114,La Notte,10547,"Sep 14, 2016
            -
            Dec 18, 2016",2.03,2
1349,tt6303866,R,Drama,129,Beach Rats,46451,"Aug 25, 2017
            -
            Oct 26, 2017",1.63,67
1350,tt3901826,PG-13,"Animation
    
        Drama
    
        Family
    
        War",410,The Breadwinner,17395,"Nov 17, 2017
            -
            Mar 15, 2018",1.5699999999999998,43
1351,tt1528854,PG-13,"Comedy
    
        Family",373,Daddy's Home,38740203,"Dec 25, 2015
            -
            Apr 7, 2016",1.6,3483
1352,tt0318374,R,"Drama
    
        Romance",402,The Cooler,128973,"Nov 26, 2003
            -
            Apr 15, 2004",1.6800000000000002,408
1353,tt0167190,PG-13,"Action
    
        Fantasy
    
        Horror
    
        Sci-Fi",274,Hellboy,23172440,"Apr 2, 2004
            -
            Jul 1, 2004",2.03,3043
1354,tt0396652,G,"Comedy
    
        Drama
    
        Family
    
        Sport",289,Ice Princess,6807471,"Mar 18, 2005
            -
            Jun 16, 2005",1.63,2501
1355,tt4161074,N/A,"Documentary
    
        Music",219,Presenting Princess Shaw,4814,"May 27, 2016
            -
            Aug 18, 2016",1.38,12
1356,tt2758904,R,"Adventure
    
        Comedy",233,Search Party,3073,"May 13, 2016
            -
            May 19, 2016",1.55,10
1357,tt2093991,R,"Comedy
    
        History",254,Elvis & Nixon,466447,"Apr 22, 2016
            -
            May 12, 2016",1.43,381
1358,tt5259966,PG-13,"Comedy
    
        Romance",121,No manches Frida,3676235,"Sep 2, 2016
            -
            Nov 3, 2016",1.9,465
1359,tt6412864,N/A,Drama,410,On the Beach at Night Alone,7594,"Nov 17, 2017",1.6800000000000002,3
1360,tt6207096,N/A,Documentary,80,Wasted! The Story of Food Waste,17189,"Oct 13, 2017
            -
            Oct 26, 2017",1.42,11
1361,tt3268340,R,"Biography
    
        Crime
    
        Drama
    
        Romance",136,Crown Heights,30173,"Aug 18, 2017
            -
            Oct 5, 2017",1.5699999999999998,91
1362,tt0348836,R,"Horror
    
        Mystery
    
        Thriller",407,Gothika,19288438,"Nov 21, 2003
            -
            Mar 18, 2004",1.63,2382
1363,tt4036488,N/A,Documentary,353,Saving Banksy,1317,"Jan 13, 2017
            -
            Apr 30, 2017",1.33,6
1364,tt1655461,PG-13,"Action
    
        Adventure
    
        Comedy
    
        Drama",107,Wild Oats,21554,"Sep 16, 2016
            -
            Sep 22, 2016",1.43,100
1365,tt5664676,PG,Comedy,150,"We Love You, Sally Carmichael!",30951,"Aug 4, 2017
            -
            Oct 5, 2017",1.4,11
1366,tt0377062,PG-13,"Action
    
        Adventure
    
        Drama
    
        Romance
    
        Thriller",380,Flight of the Phoenix,5019430,"Dec 17, 2004
            -
            Mar 13, 2005",1.88,2604
1367,tt2361509,PG-13,"Comedy
    
        Drama",464,The Intern,17728313,"Sep 25, 2015
            -
            Jan 7, 2016",2.02,3320
1368,tt0290002,PG-13,"Comedy
    
        Romance",375,Meet the Fockers,46120980,"Dec 22, 2004
            -
            Jun 16, 2005",1.92,3554
1369,tt2250912,PG-13,"Action
    
        Adventure
    
        Sci-Fi",182,Spider-Man: Homecoming,117027503,"Jul 7, 2017
            -
            Nov 30, 2017",2.22,4348
1370,tt0408790,PG-13,"Drama
    
        Mystery
    
        Thriller",465,Flightplan,24629938,"Sep 23, 2005
            -
            Mar 9, 2006",1.63,3424
1371,tt0338337,PG-13,"Action
    
        Mystery
    
        Sci-Fi
    
        Thriller",373,Paycheck,13462374,"Dec 25, 2003
            -
            Apr 1, 2004",1.98,2762
1372,tt1594972,PG,"Adventure
    
        Animation
    
        Comedy
    
        Family",352,Norm of the North,6844137,"Jan 15, 2016
            -
            Mar 17, 2016",1.5,2411
